697,11028,1,0
697,11028,1,1
697,11232,1,0
697,11232,1,1
697,11764,1,0
697,11819,1,0
697,11819,1,1
697,12640,1,0
697,12640,1,1
697,14725,1,0
697,14733,1,0
731,22618,1,0
731,22618,1,1
731,22618,1,2
731,9670,1,0
731,9670,1,1
731,9703,1,0
731,9703,1,1
731,10573,1,0
731,10573,1,1
731,12127,1,0
731,12127,1,1
731,17200,1,0
731,17200,1,1
731,22008,1,0
763,17934,1,0
763,17934,1,1
763,20891,1,0
836,7192,1,0
836,7192,1,1
836,11309,1,0
836,11309,1,1
1084,13273,1,0
1084,13273,1,1
1084,17241,1,0
1084,17241,1,1
1208,6065,1,0
1208,12770,1,0
1208,13633,1,0
1208,13633,1,1
1208,13633,1,2
1307,6118,1,0
1307,6118,1,1
1307,6512,1,0
1307,6512,1,1
1307,6704,1,0
1307,6704,1,1
1307,7741,1,0
1307,7741,1,1
1307,13500,1,0
1307,13500,1,1
1307,13641,1,0
1307,13641,1,1
1307,13919,1,0
1307,13919,1,1
1307,13927,1,0
1307,13927,1,1
1307,21005,1,0
1307,21005,1,1
1325,14715,1,0
1325,14715,1,2
1372,8227,1,0
1372,8227,1,1
1372,8932,1,0
1372,8932,1,1
1372,11489,1,0
1372,21206,1,0
1372,22302,1,0
1372,22302,1,1
1375,7133,1,0
1375,18553,1,0
1375,18553,1,1
1375,21015,1,0
1375,21015,1,1
1375,21106,1,0
1375,21106,1,1
1375,21634,1,0
1375,21634,1,1
1375,21685,1,0
1375,21685,1,1
1490,14147,1,0
1490,14147,1,1
1490,20208,1,0
1490,20208,1,1
1542,13771,1,0
1542,17615,1,0
1542,17615,1,1
1542,22446,1,0
1542,22446,1,1
1555,7738,1,0
1555,7738,1,2
1555,14377,1,0
1555,14377,1,2
1624,6138,1,0
1624,6138,1,1
1624,8094,1,0
1624,8094,1,1
1624,8749,1,0
1624,8749,1,1
1624,9703,1,0
1624,9703,1,1
1624,9794,1,0
1624,9794,1,1
1624,10555,1,0
1624,10555,1,1
1624,11624,1,0
1624,11624,1,1
1624,18440,1,0
1624,18440,1,1
1624,22101,1,0
1677,8572,1,0
1677,8572,1,1
1677,20034,1,0
1677,20034,1,1
1677,21939,1,0
1677,21939,1,1
1690,16578,1,0
1690,16578,1,1
1851,7108,1,0
1851,7108,1,2
1851,7552,1,0
1851,7552,1,1
1851,11164,1,0
1851,11164,1,1
1851,11526,1,0
1851,11526,1,1
1864,10233,1,0
1864,10233,1,1
1864,11495,1,0
1864,11495,1,1
1864,12211,1,0
1864,12211,1,1
1895,8946,1,0
1895,8946,1,1
1895,9933,1,0
1895,9933,1,1
1895,10040,1,0
1895,10040,1,1
1895,10542,1,0
1895,10542,1,1
1895,10919,1,0
1895,10919,1,1
1895,11477,1,0
1895,11477,1,1
1895,11818,1,0
1895,11818,1,1
1895,12616,1,0
1895,12616,1,1
1895,15387,1,0
1895,15387,1,1
1895,15656,1,0
1895,15898,1,0
1895,15898,1,1
1895,16273,1,0
1895,16273,1,1
1895,16358,1,0
1895,16358,1,1
1907,9143,1,0
1907,9143,1,1
1907,21116,1,0
1907,21116,1,1
1944,15729,1,0
1944,15729,1,1
2057,11441,1,0
2110,13528,1,0
2110,13528,1,1
2110,15031,1,0
2110,15031,1,1
2138,11096,1,0
2139,6107,1,0
2139,6107,1,1
2139,6129,1,0
2181,9612,1,0
2181,9612,1,1
2192,6247,1,0
2192,14465,1,0
2192,14465,1,1
2218,10424,1,0
2218,16231,1,0
2218,16231,1,1
2263,16193,1,0
2263,16193,1,1
2263,16196,1,0
2263,16196,1,1
2542,9407,1,0
2542,9407,1,1
2556,11921,1,0
2556,11921,1,1
2556,12005,1,0
2606,10514,1,0
2606,10514,1,1
2606,11020,1,0
2635,8206,1,1
2635,8314,1,0
2635,8314,1,1
2635,10522,1,0
2635,10522,1,1
2635,12292,1,0
2635,12292,1,1
2635,13090,1,0
2635,13090,1,1
2635,17511,1,0
2635,17701,1,0
2635,17701,1,1
2819,12866,1,0
2819,12866,1,1
2819,13220,1,0
2819,13220,1,1
2819,13462,1,0
2819,14520,1,0
2819,14551,1,0
2819,14551,1,1
2819,16166,1,0
2819,16166,1,1
2819,18014,1,0
2819,18014,1,1
2819,18188,1,0
2819,18188,1,1
2819,18744,1,0
2819,18744,1,1
2819,18983,1,0
2819,18983,1,1
2819,19187,1,0
2819,19187,1,1
2819,20163,1,0
2819,20163,1,1
2819,20389,1,0
2819,20389,1,1
2819,21048,1,0
2819,21048,1,1
2855,9701,1,0
2855,17124,1,0
2982,19016,1,0
2982,19016,1,1
2982,19016,1,2
3204,8069,1,0
3204,8069,1,1
3209,12198,1,0
3209,12198,1,1
3212,6345,1,0
3212,6345,1,1
3212,8263,1,0
3212,8263,1,1
3212,8433,1,0
3212,8433,1,1
3212,9022,1,0
3212,9022,1,1
3212,9091,1,0
3212,9091,1,1
3212,9154,1,0
3212,9154,1,1
3212,10856,1,0
3212,10856,1,1
3212,11101,1,0
3212,11101,1,1
3212,12436,1,0
3212,12436,1,1
3212,12476,1,0
3212,12476,1,1
3212,12675,1,0
3212,12675,1,1
3212,13981,1,0
3212,13981,1,1
3212,13988,1,0
3212,13988,1,1
3212,14769,1,0
3212,14769,1,1
3212,14854,1,0
3212,14854,1,1
3212,19556,1,0
3212,19556,1,1
3212,20966,1,0
3212,20966,1,1
3294,12590,1,0
3294,12590,1,2
3324,6301,1,0
3324,6301,1,1
3324,11586,1,0
3324,11586,1,1
3324,14010,1,0
3324,18305,1,0
3324,18563,1,0
3324,18563,1,1
3331,11822,1,0
3331,11822,1,2
3331,11875,1,0
3331,11875,1,2
3339,7133,1,0
3339,7133,1,1
3339,7644,1,0
3339,7644,1,1
3339,11586,1,0
3339,11586,1,1
3339,21137,1,0
3339,21137,1,1
3339,21345,1,0
3339,21345,1,1
3339,21504,1,0
3339,21504,1,1
3366,10297,1,0
3366,10297,1,1
3366,12670,1,0
3390,21504,1,0
3390,21504,1,1
3390,21599,1,0
3390,21599,1,1
3390,21867,1,0
3390,22036,1,1
3567,9869,1,0
3567,9869,1,1
3636,7987,1,0
3636,7987,1,2
3636,8341,1,0
3636,8341,1,1
3636,9445,1,0
3636,9445,1,2
3636,14658,1,0
3636,14658,1,2
3636,14680,1,0
3636,14680,1,2
3636,16984,1,0
3636,16984,1,1
3636,18479,1,0
3636,18479,1,1
3636,18479,1,2
3636,18547,1,0
3636,18547,1,1
3636,19666,1,0
3636,19666,1,2
3636,20261,1,0
3636,20261,1,2
3636,21752,1,0
3636,21752,1,1
3664,8186,1,0
3664,14094,1,0
3664,14094,1,1
3665,9539,1,0
3665,9539,1,1
3665,9784,1,0
3665,10425,1,0
3665,10425,1,1
3787,9157,1,0
3787,9157,1,2
3787,19113,1,0
3787,19113,1,2
3842,22601,1,0
3842,22601,1,1
3842,6119,1,0
3842,6119,1,1
3842,6150,1,0
3842,6150,1,1
3842,7162,1,0
3842,7162,1,1
3842,7488,1,0
3842,7488,1,1
3842,10029,1,0
3842,10029,1,1
3842,12278,1,0
3842,12278,1,1
3842,12558,1,0
3842,12558,1,1
3842,21063,1,0
3842,21063,1,1
3965,7881,1,0
3965,7881,1,1
3965,10580,1,0
3965,10580,1,1
4065,9497,1,0
4065,9497,1,1
4065,15157,1,0
4065,17506,1,0
4304,7401,1,0
4304,7475,1,0
4304,7475,1,1
4313,7084,1,0
4313,11778,1,1
4313,18481,1,0
4313,18850,1,0
4313,18850,1,1
4313,18956,1,0
4313,18956,1,1
4313,19331,1,0
4313,19331,1,1
4313,20228,1,0
4313,20228,1,1
4313,20597,1,0
4313,20597,1,1
4353,8582,1,0
4353,9875,1,0
4353,9875,1,2
4353,15934,1,0
4353,15934,1,1
4353,17089,1,0
4421,21061,1,0
4421,22552,1,0
4421,22552,1,1
4545,7953,1,0
4545,10833,1,0
4545,10833,1,1
4545,16428,1,0
4545,16428,1,2
4545,20899,1,0
4545,20899,1,2
4709,11302,1,0
4709,11302,1,1
4709,14291,1,0
4709,14291,1,1
4712,7624,1,0
4712,7624,1,1
4712,8437,1,0
4712,8437,1,1
4712,8683,1,0
4712,8683,1,1
4712,17281,1,0
4712,17281,1,1
4712,17285,1,0
4712,17285,1,1
4712,17288,1,0
4712,17288,1,1
4712,17872,1,0
4712,17872,1,1
4712,21842,1,0
4712,21842,1,1
4744,8346,1,0
4744,8346,1,1
4744,10511,1,0
4744,10511,1,1
4888,18517,1,0
4888,18883,1,0
4888,18883,1,1
5053,9885,1,0
5053,9885,1,2
5053,16367,1,0
5053,16367,1,2
5056,7360,1,0
5056,7878,1,0
5056,7878,1,1
5056,7932,1,0
5056,9583,1,0
5056,9583,1,1
5056,9812,1,0
5056,14231,1,0
5056,14231,1,1
5078,11100,1,0
5078,11100,1,1
5078,14072,1,0
5078,14072,1,1
5078,14371,1,0
5078,14371,1,1
5078,14543,1,0
5078,14543,1,1
5078,15004,1,0
5078,15004,1,1
5078,15013,1,0
5078,15013,1,1
5078,15131,1,0
5078,15131,1,1
5078,16030,1,0
5078,16030,1,1
5078,17495,1,0
5078,17495,1,1
5078,17962,1,1
5078,18300,1,0
5078,18300,1,1
5078,18377,1,0
5078,18377,1,1
5078,19575,1,0
5078,19575,1,1
5092,6849,1,0
5092,6849,1,1
5092,18295,1,0
5092,18295,1,1
5096,14679,1,0
5096,14679,1,1
5097,17596,1,0
5097,18938,1,0
5097,18938,1,1
5154,21045,1,0
5154,21045,1,1
5154,21045,1,2
5213,11634,1,0
5339,15816,1,0
5339,15816,1,1
5339,20494,1,0
5339,20494,1,2
5374,6976,1,0
5374,8711,1,0
5374,9788,1,0
5374,9788,1,1
5374,9837,1,0
5374,9837,1,1
5374,11961,1,0
5374,11961,1,2
5374,12642,1,0
5374,12642,1,1
5374,13261,1,0
5374,13813,1,0
5374,13813,1,1
5374,17386,1,0
5374,17386,1,1
5374,17764,1,0
5374,17764,1,1
5374,19737,1,0
5374,19737,1,1
5374,20494,1,0
5374,20497,1,0
5732,13567,1,0
5732,13567,1,1
5732,15929,1,0
5732,15929,1,2
5818,9800,1,0
5818,10647,1,0
5818,10647,1,2
5818,16146,1,2
5818,20806,1,2
5818,21319,1,0
5818,21319,1,2
5818,21511,1,0
87,18972,1,2
87,22482,1,0
87,22482,1,2
117,9496,1,0
117,9496,1,2
117,18354,1,0
117,18354,1,2
160,18367,1,0
160,18367,1,2
198,6325,1,0
198,6325,1,1
198,8000,1,0
198,8000,1,1
198,9350,1,0
198,9350,1,1
198,14828,1,0
198,14828,1,2
198,15230,1,0
198,15230,1,1
198,20905,1,0
198,20905,1,1
198,20905,1,2
452,6084,1,0
452,17978,1,0
452,17978,1,1
543,6861,1,0
543,15627,1,0
543,15627,1,1
543,19066,1,0
543,19066,1,1
543,19124,1,0
543,19124,1,2
625,6356,1,0
625,6356,1,1
625,8424,1,0
625,8424,1,1
625,9020,1,0
625,9220,1,0
625,9220,1,1
625,10935,1,0
625,10935,1,1
625,11065,1,0
625,11065,1,1
625,15300,1,0
625,15300,1,1
625,18088,1,0
625,18088,1,1
784,7706,1,0
784,7706,1,1
860,8010,1,0
860,8010,1,1
860,9980,1,1
1039,10833,1,0
1039,17641,1,0
1039,17641,1,1
1204,13066,1,0
1204,13066,1,2
1204,17781,1,0
1204,17781,1,2
1226,7234,1,0
1226,7234,1,1
1314,14484,1,0
1314,14484,1,1
1314,15175,1,0
1314,15175,1,1
1314,15375,1,0
1314,15375,1,1
1314,15686,1,0
1314,16871,1,0
1314,16899,1,0
1314,16899,1,1
1314,17417,1,0
1314,19604,1,0
1331,14192,1,0
1331,21254,1,0
1331,21254,1,1
1461,18873,1,0
1461,18873,1,2
1469,6244,1,0
1469,6792,1,0
1469,6792,1,1
1474,6206,1,0
1474,9944,1,0
1474,9944,1,1
1474,17298,1,0
1474,17298,1,1
1566,22368,1,0
1566,22391,1,0
1566,22391,1,1
1567,7016,1,0
1567,13827,1,0
1567,13827,1,2
1567,15975,1,0
1567,15975,1,1
1567,16002,1,0
1567,16002,1,1
1567,17624,1,0
1567,20977,1,0
1567,22050,1,0
1567,22050,1,2
1567,22143,1,0
1567,22143,1,2
1815,21925,1,0
1815,21925,1,1
1815,22308,1,0
1862,7423,1,0
1862,7423,1,1
1862,9500,1,0
1862,9500,1,1
1862,9830,1,0
1862,9830,1,1
1862,11226,1,0
1862,11226,1,1
1862,12929,1,0
1862,12929,1,1
1862,13492,1,0
1862,13492,1,1
1862,14290,1,0
1862,14290,1,1
1862,14297,1,0
1862,14297,1,1
1862,18616,1,0
1862,18616,1,1
1951,8114,1,0
1951,8440,1,0
1951,10687,1,0
1951,10687,1,1
1951,10687,1,2
1951,15995,1,0
1988,10307,1,0
1988,10653,1,0
1988,10653,1,1
2040,10775,1,0
2040,10775,1,1
2045,9335,1,0
2045,9335,1,1
2045,9335,1,2
2172,6306,1,0
2172,6306,1,1
2172,6307,1,0
2172,6308,1,0
2172,6313,1,0
2172,7992,1,0
2172,8110,1,0
2172,8118,1,0
2172,8118,1,1
2172,8118,1,2
2172,8405,1,0
2172,8997,1,0
2356,12902,1,0
2356,12902,1,1
2356,12955,1,0
2356,12955,1,1
2356,13147,1,0
2356,13147,1,1
2356,15545,1,0
2356,15545,1,2
2519,7190,1,0
2519,7190,1,1
2519,16665,1,0
2519,16665,1,1
2594,6219,1,0
2594,17641,1,0
2624,8104,1,0
2624,8104,1,1
2810,9315,1,0
2810,9315,1,1
2810,16360,1,0
2810,16360,1,1
2818,8006,1,0
2818,12086,1,0
2818,12086,1,2
2889,11357,1,0
2889,11357,1,1
2924,17177,1,0
2924,17177,1,1
2924,20984,1,0
2924,20984,1,1
2976,8405,1,0
2976,8405,1,1
2976,19409,1,0
2988,10297,1,1
2988,10514,1,0
2988,10514,1,1
3021,7878,1,0
3021,8168,1,0
3021,8168,1,1
3021,8256,1,0
3021,9556,1,0
3021,10019,1,0
3021,10355,1,0
3021,10355,1,1
3021,10355,1,2
3021,10555,1,0
3021,14586,1,0
3021,14586,1,1
3021,14875,1,0
3021,14875,1,1
3021,15396,1,0
3021,16791,1,0
3021,18553,1,0
3021,21204,1,0
3021,21204,1,2
3021,21633,1,0
3021,21709,1,0
3021,21709,1,1
3241,8123,1,0
3241,11577,1,0
3241,16574,1,0
3241,16574,1,1
3242,8051,1,0
3242,8053,1,0
3242,8053,1,1
3249,10598,1,0
3249,10761,1,0
3249,10761,1,2
3249,12975,1,0
3249,12975,1,1
3249,12975,1,2
3249,14448,1,0
3249,16840,1,0
3249,18847,1,0
3340,6394,1,0
3340,6394,1,1
3340,12745,1,0
3340,14245,1,0
3340,14245,1,1
3340,14444,1,0
3340,14444,1,1
3408,13984,1,0
3408,21464,1,0
3408,21464,1,1
3677,11088,1,0
3677,18439,1,0
3677,18439,1,1
3752,14315,1,0
3752,14315,1,1
3831,9703,1,0
3831,9703,1,1
3831,21923,1,0
3831,21923,1,1
3831,22099,1,0
3831,22099,1,1
3840,6122,1,0
3840,6122,1,1
3840,7878,1,0
3840,9172,1,0
3840,9172,1,1
3840,10060,1,0
3840,10060,1,1
3840,16189,1,0
3840,16189,1,1
3840,17496,1,0
3840,18563,1,0
3840,19700,1,0
3840,19700,1,1
3840,19811,1,0
3840,20240,1,0
3840,20240,1,1
3840,21953,1,0
3840,21953,1,1
3958,6880,1,0
3958,6880,1,1
3958,13499,1,0
3958,13499,1,1
3958,13720,1,0
3958,13720,1,1
3958,19994,1,0
3958,19994,1,1
3958,21497,1,0
3958,21497,1,1
3958,21718,1,0
3958,21718,1,1
3960,17458,1,0
3960,17458,1,1
4006,8968,1,0
4006,8968,1,1
4116,7004,1,0
4116,7004,1,1
4116,17812,1,0
4116,17812,1,1
4116,20344,1,0
4116,20344,1,1
4116,21156,1,0
4116,21159,1,0
4116,21159,1,1
4117,7355,1,0
4117,7355,1,2
4248,12459,1,0
4248,12459,1,1
4248,13485,1,0
4248,13485,1,1
4248,14616,1,0
4248,14616,1,1
4248,15303,1,0
4248,15303,1,1
4271,9832,1,0
4271,9832,1,1
4271,12102,1,0
4319,20813,1,0
4319,21614,1,0
4319,21614,1,1
4319,22008,1,0
4319,22008,1,1
4319,22022,1,0
4319,22022,1,2
4344,10404,1,0
4344,10404,1,1
4428,11405,1,0
4428,17791,1,0
4428,17791,1,1
4428,18904,1,0
4428,18904,1,1
4428,18907,1,0
4428,18907,1,1
4428,19954,1,0
4428,19954,1,1
4507,11212,1,0
4507,11212,1,1
4595,18892,1,0
4595,18907,1,0
4595,18907,1,1
4657,10573,1,0
4657,21832,1,0
4657,21832,1,2
4725,9306,1,0
4725,9306,1,1
4725,19490,1,0
4725,19490,1,1
4725,19566,1,0
4725,19566,1,1
4768,7347,1,0
4768,7347,1,1
4768,10836,1,0
4768,10836,1,1
4768,11481,1,0
4768,12040,1,0
4768,12040,1,1
4768,15623,1,0
4840,7236,1,0
4840,7236,1,1
4840,12357,1,0
4840,12357,1,1
4840,14156,1,0
4840,14156,1,1
4840,14410,1,0
4840,14410,1,1
4840,15228,1,1
4840,17688,1,0
4840,17688,1,1
4840,21405,1,0
4840,21405,1,1
5132,20781,1,0
5132,20781,1,1
5132,20859,1,0
5132,20859,1,1
5164,9664,1,0
5164,9664,1,1
5164,17866,1,0
5164,17866,1,1
5164,17915,1,0
5164,17915,1,1
5164,18740,1,0
5164,18740,1,1
5227,15367,1,0
5227,18700,1,0
5227,18700,1,1
5227,18700,1,2
5314,20409,1,0
5314,20409,1,1
5344,10285,1,0
5344,15721,1,0
5344,15721,1,1
5344,16735,1,0
5344,16735,1,1
5344,18717,1,0
5344,18717,1,1
5344,18865,1,0
5344,18865,1,1
5344,21507,1,0
5344,21507,1,1
5350,6514,1,0
5350,6514,1,1
5350,9835,1,0
5350,9835,1,1
5350,12044,1,0
5350,12044,1,1
5350,19942,1,0
5350,19942,1,1
5350,19951,1,0
5350,19951,1,1
5350,22040,1,0
5350,22040,1,1
5483,8892,1,0
5483,21546,1,0
5483,21546,1,2
5484,12767,1,0
5484,14285,1,0
5484,14285,1,1
5492,8791,1,0
5492,8791,1,1
5492,8817,1,0
5492,8817,1,1
5492,18189,1,0
5492,18189,1,1
5493,18901,1,0
5493,18901,1,1
5493,18938,1,0
5493,18938,1,2
5513,15420,1,0
5513,15420,1,1
5591,8834,1,0
5591,8834,1,1
5591,10282,1,0
5591,10282,1,1
5591,18215,1,0
5591,18215,1,1
5610,9772,1,0
5610,9772,1,1
5610,10515,1,0
5610,10515,1,1
5610,11751,1,0
5610,11751,1,1
5610,12656,1,0
5610,12656,1,1
5610,13559,1,0
5610,13559,1,1
5610,15328,1,0
5610,15328,1,1
5610,16769,1,0
5610,16769,1,1
5610,18453,1,0
5610,18453,1,1
5610,18667,1,0
5610,18667,1,1
5610,19768,1,0
5610,19768,1,1
5610,19788,1,0
5610,19788,1,1
5610,19956,1,0
5610,19956,1,1
5610,20767,1,0
5610,20767,1,1
5610,20775,1,0
5610,20775,1,1
5610,20987,1,0
5610,20987,1,1
5610,21009,1,0
5610,21009,1,1
5610,21485,1,0
5610,21485,1,1
5610,21584,1,0
5610,21584,1,1
5674,6153,1,0
5674,6153,1,1
5674,13699,1,0
5674,13699,1,2
5674,13793,1,0
5674,13793,1,2
5674,16088,1,0
5674,16088,1,1
5674,17727,1,0
5674,17727,1,1
5674,18776,1,0
5674,18776,1,1
5674,19948,1,0
5674,19948,1,1
5674,21280,1,0
5674,21280,1,1
5674,22574,1,0
5674,22574,1,1
5695,16467,1,0
5695,16467,1,1
5695,16467,1,2
5695,18865,1,0
5695,21613,1,0
5695,22007,1,0
5695,22026,1,0
5695,22026,1,1
5695,22362,1,0
5695,22362,1,2
5695,22377,1,0
5695,22377,1,1
5695,22418,1,0
5695,22418,1,2
5695,22525,1,0
5695,22525,1,2
5884,16668,1,0
5884,16668,1,1
5996,10900,1,0
5996,10900,1,1
5996,14090,1,0
5996,14132,1,0
5996,14132,1,1
5996,14758,1,0
5996,14758,1,1
5996,16251,1,0
6002,11830,1,0
6002,11830,1,1
6002,11830,1,2
6046,6270,1,0
6046,6270,1,2
6046,6247,1,0
6046,6247,1,1
6046,7037,1,0
6046,7037,1,1
6046,7287,1,0
6046,7287,1,1
6046,8111,1,0
6046,8118,1,0
6046,8185,1,0
6046,8185,1,1
6046,8189,1,0
6046,8189,1,1
6046,8997,1,0
6046,9424,1,1
6046,9461,1,0
6046,9461,1,1
6046,10600,1,0
6046,11622,1,0
6046,12036,1,0
6046,14279,1,0
6046,14959,1,0
6046,14959,1,1
6046,15398,1,1
6046,15463,1,0
6046,15463,1,2
6046,15669,1,0
6046,16231,1,0
6046,16231,1,1
6046,16887,1,0
6046,16887,1,1
49,10806,1,0
49,14742,1,0
49,14742,1,1
54,6868,1,0
54,6868,1,1
421,14837,1,0
421,14837,1,1
421,16621,1,0
421,16621,1,1
421,16648,1,0
421,16648,1,1
421,16685,1,0
421,16685,1,1
421,17327,1,0
421,17327,1,1
421,17633,1,0
421,17633,1,1
438,12565,1,0
438,12565,1,1
500,8189,1,0
500,10455,1,0
500,11470,1,0
500,11470,1,1
692,6065,1,0
692,16083,1,0
692,16083,1,1
692,20156,1,0
692,20156,1,1
789,10970,1,0
789,10970,1,1
789,17730,1,0
789,17730,1,1
868,20795,1,0
868,20795,1,1
868,22077,1,0
868,22096,1,0
1012,9347,1,0
1012,9347,1,1
1012,9428,1,0
1012,9428,1,1
1134,9327,1,0
1134,9327,1,1
1134,9703,1,0
1134,9703,1,1
1134,10019,1,0
1134,10019,1,1
1134,10573,1,0
1134,10573,1,1
1134,12430,1,0
1134,12430,1,1
1134,18496,1,0
1134,18496,1,1
1134,21204,1,0
1134,21204,1,1
1213,8537,1,0
1213,8537,1,1
1213,9152,1,0
1213,9152,1,1
1213,9955,1,0
1213,9955,1,1
1213,21775,1,0
1213,21775,1,1
1270,22444,1,0
1270,22444,1,1
1305,18398,1,0
1305,18398,1,1
1321,16004,1,0
1321,16004,1,2
1342,9545,1,0
1342,9545,1,1
1342,10955,1,0
1342,10955,1,1
1347,7648,1,0
1347,7648,1,1
1347,9139,1,0
1347,9139,1,1
1385,22348,1,0
1385,22348,1,2
1523,7871,1,0
1523,7871,1,1
1523,8232,1,0
1523,8232,1,1
1523,12553,1,0
1523,12553,1,1
1523,17202,1,0
1523,17202,1,1
1616,12226,1,0
1616,12226,1,1
1616,16000,1,0
1616,16000,1,1
1616,19404,1,0
1616,19404,1,1
1616,22201,1,0
1616,22201,1,1
1638,8504,1,0
1638,8504,1,1
1892,7309,1,0
1892,7309,1,2
1892,7311,1,0
1892,8594,1,0
1892,8594,1,2
1892,18042,1,0
1901,6536,1,0
1901,6536,1,1
1905,7223,1,0
1905,7223,1,2
1905,9217,1,0
1905,9217,1,2
1905,12208,1,0
1905,12208,1,2
1905,16312,1,0
1905,16312,1,2
1933,11470,1,0
1933,11470,1,1
1933,11501,1,1
1948,12907,1,0
1948,12907,1,2
1948,15753,1,0
1948,15753,1,2
1948,20696,1,0
1971,8110,1,0
1971,8164,1,0
1971,8164,1,1
2089,7651,1,0
2089,7651,1,1
2089,7823,1,0
2089,7823,1,1
2089,11922,1,0
2089,21926,1,0
2089,21926,1,1
2184,6740,1,0
2184,6740,1,1
2190,8405,1,0
2190,9666,1,0
2190,9666,1,1
2190,10600,1,0
2295,6435,1,0
2295,6435,1,1
2295,10124,1,0
2295,10124,1,1
2295,15539,1,0
2295,15539,1,1
2295,16041,1,0
2295,16041,1,1
2295,16884,1,0
2295,16884,1,1
2302,6335,1,0
2302,6335,1,1
2308,6062,1,0
2308,6062,1,1
2308,6088,1,0
2308,6088,1,1
2348,9703,1,0
2348,9703,1,1
2434,13105,1,0
2434,13105,1,1
2434,13338,1,0
2434,13338,1,1
2526,6396,1,0
2526,11595,1,0
2526,11595,1,1
2526,13303,1,0
2526,13303,1,1
2642,8691,1,0
2642,8691,1,1
2642,16420,1,0
2642,16420,1,1
2642,17109,1,0
2642,17109,1,1
2642,18351,1,0
2642,18351,1,1
2642,18351,1,2
2766,6061,1,0
2766,6061,1,1
2766,6126,1,0
2766,6126,1,1
2766,9701,1,0
2766,9701,1,1
2766,18501,1,0
2766,18501,1,1
2772,6127,1,0
2772,18501,1,0
2772,18501,1,1
3076,18501,1,0
3076,18501,1,1
3096,9726,1,0
3096,9726,1,1
3096,9991,1,0
3096,13999,1,0
3096,17037,1,0
3096,17037,1,1
3096,17124,1,0
3125,13383,1,0
3125,13383,1,1
3211,8812,1,0
3211,8812,1,1
3211,18220,1,0
3211,18220,1,1
3283,8361,1,0
3283,8638,1,0
3283,8638,1,1
3283,8638,1,2
3283,10963,1,0
3283,10963,1,1
3283,10963,1,2
3283,21914,1,0
3283,21914,1,1
3283,21914,1,2
3283,21955,1,0
3283,21955,1,2
3336,9059,1,0
3336,9059,1,1
3391,14613,1,0
3391,19423,1,0
3391,19423,1,2
3487,22606,1,0
3487,22606,1,1
3487,8937,1,0
3487,8937,1,2
3487,9800,1,0
3487,9800,1,1
3487,14459,1,0
3487,14459,1,2
3487,16146,1,0
3487,16146,1,2
3487,21319,1,0
3487,21319,1,2
3495,10985,1,0
3495,10985,1,1
3495,18463,1,0
3495,18463,1,1
3495,20307,1,0
3495,20307,1,1
3522,6168,1,0
3522,6168,1,1
3522,6353,1,0
3522,6353,1,1
3522,6354,1,0
3522,6354,1,1
3522,7189,1,0
3522,7189,1,1
3561,7210,1,0
3561,7210,1,2
3561,8546,1,0
3561,11233,1,0
3561,12202,1,0
3561,12202,1,2
3561,13217,1,0
3561,13217,1,2
3561,14178,1,2
3561,14794,1,0
3561,14794,1,2
3561,16928,1,0
3561,16928,1,2
